featureid	Intercept	grp[T.grp2]
OTU_97.21261	0.4863344332874995	1.1535441242208826
OTU_97.16190	-0.24681658533203876	0.9768555127134677
OTU_97.84	1.012738247841714	1.1457706056585666
OTU_97.13384	-1.3704798915683059	1.0705970488539087
OTU_97.8646	-1.2743972041903762	1.0846792422285425
OTU_97.43726	-1.0226910808383254	0.6351437233438846
OTU_97.42	-1.3618288734256057	1.2448561750402805
OTU_97.21683	0.021199633807061247	-0.2807631827840451
OTU_97.200	0.0637243292034837	1.1086891852369662
OTU_97.40245	-1.701799938946846	0.9692112170210239
OTU_97.263	1.0613184398711901	-1.6742352880487088
OTU_97.257	-0.08296949651825702	0.13024677709249222
OTU_97.634	-0.7794100740252761	-0.11401135101410276
OTU_97.377	-0.35943980005371756	-1.009185019875491
OTU_97.4084	-0.2025316455661077	-1.4500009454736356
OTU_97.21293	-0.09480888631928153	-0.9197291769036893
OTU_97.333	-0.013830611973883578	-1.3523832000741605
OTU_97.43204	-1.1947391727267531	-1.6022456325540189
OTU_97.148	-0.9261122443972853	-0.320622984314884
OTU_97.591	-1.3435536125003127	0.1876852889595675
OTU_97.5441	-0.4285552003680486	-0.8609828390130643
OTU_97.35061	-0.8200841644107131	-0.7905394472131375
OTU_97.27684	-0.72820849207032	-1.6932167448053006
OTU_97.105	1.0669671571553927	0.9131897054663058
OTU_97.235	0.1004606983364793	0.9996943436613437
OTU_97.41990	-0.6469257571994094	1.0218908153524753
OTU_97.27695	-1.0883243778048781	0.47753193602470123
OTU_97.37245	-0.1691466071902532	0.4443681798925754
OTU_97.8474	-0.8685074546633986	0.5848907493105289
OTU_97.18688	0.47162406656157785	-0.022390250111545384
OTU_97.36382	0.37968408080947214	0.5537042878618585
OTU_97.135	0.6099807522000056	0.40334297344592773
OTU_97.27963	1.1739033679218274	-0.43775272741409577
OTU_97.267	-0.08939332750427909	0.38165077195075625
OTU_97.444	1.851364841193078	-0.7298333086022986
OTU_97.2252	1.8343711397351008	0.5020776651850101
OTU_97.28049	0.9958838871420603	0.7107720933904993
OTU_97.16262	-0.2142130830584783	-0.6532715596208227
OTU_97.7976	-1.5097659328280715	0.19520480558780395
OTU_97.11822	0.052324464053032926	-0.5510644949922208
OTU_97.14273	-0.8013580539523391	0.660146560524975
OTU_97.4233	-0.2946550348101873	0.8576024137487765
OTU_97.13173	-0.5984023311435003	0.6789551638117182
OTU_97.846	0.003058364123223356	0.4495970569601413
OTU_97.74	0.917622034877656	0.6874420605650302
OTU_97.14283	0.30414407464873605	0.7260624729147311
OTU_97.492	-0.7725758054553298	0.21456484869626724
OTU_97.3176	1.058220235139249	0.6672100685587283
OTU_97.34117	-1.4352811076937941	0.26740380004552566
OTU_97.30485	-0.6741070249377517	0.0707993023147937
OTU_97.2734	-1.8076630332766799	1.2088378034582492
OTU_97.36127	0.052799751490471	0.02306009457019531
OTU_97.18000	1.0442853024901133	-0.5627723969468716
OTU_97.26534	0.3481054804028254	0.39235011861232394
OTU_97.648	-0.4564306237994451	0.8969903551092502
OTU_97.19815	-0.5468459823428411	1.0795095525732394
OTU_97.398	-0.5116620757876653	0.7153789363851901
OTU_97.17643	-0.22479362276184833	0.7923874221792575
OTU_97.11876	-0.9676531055270461	0.7572632394781467
OTU_97.27101	-0.7126154401599196	0.017256002878224486
OTU_97.315	0.4348931810559016	0.025783773516690367
OTU_97.31355	-0.7570226886569289	0.3526518754711505
OTU_97.11451	0.30915408346068673	1.1273725591650354
OTU_97.37554	-1.4019864299594191	0.5035614930143701
OTU_97.4505	-0.7568373182116774	-0.2364492751607541
OTU_97.44996	-0.28444428232300467	0.3176973871937152
OTU_97.2012	-0.9660657146273879	0.636778708552395
OTU_97.6838	-0.0976887443362493	0.27559417859224045
OTU_97.18589	-0.12125105646240897	0.9106582365980502
OTU_97.2367	-0.5222140052615423	0.27154554054645175
OTU_97.36271	0.9179804227055293	0.5648236237516757
OTU_97.31226	-1.1600340106784133	0.30933159217742556
OTU_97.36451	1.1514666878824364	-0.27097323908897764
OTU_97.11945	0.25265466186415875	0.34342960641292297
OTU_97.44972	-0.4901232221423406	-0.19654769077392853
OTU_97.12914	-1.8566430309115676	0.9056814275732394
OTU_97.9537	-0.9905906417666701	0.3737809769859668
OTU_97.18898	0.4999866387547236	0.05984893814233505
OTU_97.15320	0.6164107224644404	0.03509226069358551
OTU_97.27973	-1.0267475345431594	0.41537020728496277
OTU_97.22635	-0.2550262906848211	-0.81428277864548
OTU_97.24	1.6662894389332514	0.26993458346036636
OTU_97.33354	0.978678097456811	0.46216222271827423
OTU_97.39489	1.831636180609581	0.43790068850425445
OTU_97.13603	0.15388857337844186	0.21416015178469294
OTU_97.37954	3.0359573862255793	0.21086880192664825
OTU_97.36238	1.205418461442111	-0.2188342846879614
OTU_97.17779	-0.0933562019168157	0.44653746113685244
OTU_97.34047	-0.007927129536749788	0.1481819227388259
OTU_97.4869	-1.2761841514407424	1.002128239726102
OTU_97.23668	-0.5694391229449538	0.5718930624475833
OTU_97.41394	0.9000042727888804	0.23966455832627975
OTU_97.23524	-0.08050770547974384	1.074558373545682
OTU_97.3522	-0.6034883954821844	0.5150342248430606
OTU_97.35354	2.445218612879632	0.6411309801092493
OTU_97.1267	-0.1788693168460158	0.7786064110746738
OTU_97.34808	0.5681961080731135	0.586518641566312
OTU_97.972	0.27361242982756906	0.7140749059667932
OTU_97.32238	1.570366730421899	0.43174679205325717
OTU_97.14773	0.6681111952961665	0.16286885366347992
OTU_97.762	-0.6703803041278151	-0.04719491674991971
OTU_97.6228	-0.45565862444031424	0.4988471232405063
OTU_97.24133	-0.2317364909945745	-0.41324204578491486
OTU_97.40059	1.7765253088177424	-0.06950626149269379
OTU_97.36035	2.073903550833581	0.20677340403703415
OTU_97.8957	-0.9891577461062697	-0.14405256881805784
OTU_97.35214	1.1513897776344102	0.4240279607525217
OTU_97.36092	0.4658355018795701	0.38352496549991244
OTU_97.34754	-0.1245512464343328	0.435882028197323
OTU_97.33061	-1.141574690610054	1.2935841642370578
OTU_97.24923	-1.1543789604007033	-0.5793854035386685
OTU_97.31802	-1.4427729347049025	-0.6422244943627957
OTU_97.43881	-0.888382265835884	-0.21520021929832733
OTU_97.39066	-0.40547628191101737	-0.578468684102023
OTU_97.4153	-0.7582060792742995	-0.34540415182205564
OTU_97.38869	-0.5568149783908147	0.18267339549997264
OTU_97.43346	-1.1120343902407912	0.6732746027460443
OTU_97.265	0.06914620611083322	0.5258385203829157
OTU_97.11962	-1.0487564304171828	0.6904405914297449
OTU_97.446	-0.05470294740784354	0.873891767119443
OTU_97.6911	-1.0976258018313674	0.76468211040405
OTU_97.7667	-0.821845720082405	0.6332111321440097
OTU_97.18294	-0.5641257264910964	0.11048683152106964
OTU_97.38220	-0.6676290729342726	0.8293942771902438
OTU_97.204	1.9558247229756098	0.5081703923693048
OTU_97.20737	-1.1001876094638137	0.9217635355940219
OTU_97.5752	-0.8605263927279738	-0.027374837542498476
OTU_97.218	-0.6221189000903395	0.7977332435598727
OTU_97.13523	-0.10977728155243671	-0.06853899731727964
OTU_97.15851	-0.195735166340949	0.9654893837919589
OTU_97.26233	-0.9328978755770949	0.40294165537265414
OTU_97.13266	0.02829234811675363	0.20771708339956874
OTU_97.5008	-0.35156221178162284	0.754640217875516
OTU_97.12589	0.6841210922898027	0.4375235401144373
OTU_97.36228	0.660888334244607	0.6055862270346042
OTU_97.20548	0.24005352470290475	0.6425453387251254
OTU_97.95	0.8490075967015009	0.4088161103477823
OTU_97.20692	-0.18524248388397968	-0.048761922861063844
OTU_97.22113	0.4543618461788874	0.28305817768481933
OTU_97.16071	-1.117200920849922	0.18113582087020763
OTU_97.38738	-0.4538558223544378	0.5027319155683871
OTU_97.20031	0.9956412813366633	-1.013001028443301
OTU_97.8703	-0.23577732828247733	-0.011466119433368505
OTU_97.24031	-0.9909697273074416	0.11318353191522323
OTU_97.40084	1.8943489095867854	0.28303338215259277
OTU_97.8545	-1.3504439094363478	0.10631289706138336
OTU_97.37901	1.8401408693493586	0.19564385153857344
OTU_97.24659	1.4479539296330195	0.43506764993575775
OTU_97.1043	-0.49184102800476737	0.5139420293321955
OTU_97.11308	-0.3285732963382024	0.06093124673274719
OTU_97.38864	-0.378882000714424	-0.16508958115669614
OTU_97.2092	0.4482123753727647	0.30126893893388385
OTU_97.29	1.6207725307644587	0.6430512033453342
OTU_97.426	-0.31951362875092304	0.13187978417185509
OTU_97.35552	2.3587388298214647	0.27126163617280685
OTU_97.11180	-0.4555432298480291	0.3795771710625049
OTU_97.31214	1.4791219732464533	0.6953598223677036
OTU_97.4165	-0.46250636365997977	0.05931504443792068
OTU_97.32128	0.06972496721160226	0.018062140797649562
OTU_97.33307	-0.21326405790436453	0.09586137161163055
OTU_97.37685	0.9783744713963252	0.6564695201864597
OTU_97.38169	0.41756438228499704	0.3822033666124698
OTU_97.19838	-0.6423814990817336	-0.02772096171470917
OTU_97.6687	-0.23704106596100516	-0.5062402524003629
OTU_97.9324	0.06497221204650216	-0.19855532422157562
OTU_97.10682	-0.5583120086489934	0.2063072808137285
OTU_97.20774	0.07121687147033029	0.3918710611811038
OTU_97.1964	-1.6839752891360549	1.1160671077719089
OTU_97.659	-0.7372185685931472	0.020286004995381468
OTU_97.1164	-1.5677567222415236	0.8138099275579807
OTU_97.2185	-0.6070736148654241	0.8799180947294589
OTU_97.23839	-0.23915405061829276	-0.6978753246316556
OTU_97.4392	0.368945409983513	-0.32307786121460236
OTU_97.10594	-0.7743185260592726	-0.15736210718246735
OTU_97.1203	-1.0693886974154738	-0.4426252283105496
OTU_97.12613	0.5172665021122675	-0.6795703805932654
OTU_97.3586	0.42808442327391916	0.7188578806867945
OTU_97.181	0.4958062073887568	0.728687282656705
OTU_97.6496	-1.0476756789981154	1.2884523235311853
OTU_97.935	0.5446900627316209	-1.1094792522439603
OTU_97.31364	-1.4942179420291213	1.1561610661497461
OTU_97.443	-0.21907777574646659	-0.32335836067291535
OTU_97.24731	-0.9949813583194045	-0.09919971599670685
OTU_97.30257	-0.5094115236102361	0.7173261009207117
OTU_97.5265	-0.17422981050598807	-1.4109771884927396
OTU_97.34828	0.297745218008874	0.07116860524324142
OTU_97.11854	-0.8974838950930861	0.37873050198463165
OTU_97.25225	1.9376912615002375	-0.015478868032420046
OTU_97.44627	-0.31160743024933524	0.029001425956760585
OTU_97.6403	-0.4266679981051702	-0.05948159470650083
OTU_97.34263	-1.4282179572879103	0.27805757895616257
OTU_97.102	0.0827311775387507	0.46410247311500274
OTU_97.44145	1.3418185016812068	0.09003008530048096
OTU_97.136	1.6089293858708125	-2.4344415105828885
OTU_97.43368	-1.0812657573519973	0.019867654894864195
OTU_97.9309	-1.5986619689761428	0.3331204764595386
OTU_97.25119	0.9019814780653697	-0.48768335952850617
OTU_97.45303	0.8820113143624049	0.7639974914541598
OTU_97.42444	-0.8325288989840773	-0.14300990476700193
OTU_97.42404	-0.8380408981143264	0.7295878492346155
OTU_97.43093	0.1636969945133906	0.6004798375120517
OTU_97.44423	-0.7152633168994216	1.2956251464834558
OTU_97.45036	-1.4927089908419875	1.0251256190290805
OTU_97.42805	-0.04648179796326346	0.05387153849509829
OTU_97.45412	-1.0116794803439406	-0.26712340488525754
OTU_97.42229	-0.5296292999087591	-0.5424674786576871
OTU_97.44820	0.22696875545394235	0.2725098095884677
OTU_97.1469	-1.0992391803561476	-0.468797270203555
OTU_97.45196	-1.1146741607486037	0.5835672281732904
OTU_97.45297	0.5845789215267869	-0.2306482531079892
OTU_97.45328	0.6716586849392634	-1.5386475957879666
OTU_97.42948	-0.18842942503082938	-0.7650350965509061
OTU_97.44944	0.3276368877590876	0.3739296160688754
OTU_97.34236	-0.487167666226509	-0.5798020400056485
OTU_97.42938	0.1569743654431086	-0.2464979924211148
OTU_97.43386	-0.6344267823992995	-0.8418524898538235
OTU_97.43098	0.8874787292183619	-0.4107862152108792
OTU_97.44406	-0.2845171191989202	-0.13411021604629791
OTU_97.6879	-0.9166541793643264	-0.08653664960953122
OTU_97.24898	0.055880953997490934	-0.16124493255707062
OTU_97.30856	0.4979233643711787	0.43452414498237335
OTU_97.45053	0.7876843115986558	0.12984517589715683
OTU_97.44157	0.9454906782807093	-0.16086468472572601
OTU_97.45372	0.05089347574126535	0.6639869473924982
OTU_97.43072	0.4217919013203364	-0.25337210669609345
OTU_97.44665	0.20454441520583444	0.04196437821296328
OTU_97.44941	2.8996814987362596	0.30546751991418475
OTU_97.45433	-0.6237425306140212	0.6470307372560846
OTU_97.45277	-0.0643567540942458	0.9384175501814234
OTU_97.45058	-0.30458206918823905	0.22831519321111404
OTU_97.45337	-0.08362407472717948	-0.27200961485000885
OTU_97.44958	2.2093136808575364	0.3071875385990488
OTU_97.45148	1.6561886570156794	-0.503716234112705
OTU_97.44935	0.01372473451506906	-0.25978657975288666
OTU_97.44851	2.7845248481930476	0.2797156088104602
OTU_97.42989	-0.8680830695925978	0.3831120394220706
OTU_97.45310	0.10766284677398019	0.13303913921621913
OTU_97.13370	-0.7160006263552932	0.26161248609927856
OTU_97.33792	-0.7042051055728225	0.3835207186689722
OTU_97.42820	-0.8486357429324416	0.3589600138416644
OTU_97.42628	0.3581651351155024	0.4262869022837039
OTU_97.42905	-0.14484829691040702	0.9991505704870578
OTU_97.2131	0.17117928478133493	0.28995974734929764
OTU_97.42626	1.6025894782246333	-0.03069879486652649
OTU_97.43057	-0.8381849029361037	0.46145301685241424
OTU_97.26118	-0.19488401201355643	-0.5081051029214505
OTU_97.27701	-0.2524893977938909	0.5419140718927737
OTU_97.41849	-0.7281214692889479	0.42629244551566803
OTU_97.42589	-1.1652773120700148	0.6609955988874789
OTU_97.23693	0.11942332002532297	0.22295918316153251
OTU_97.31818	-0.6398064592181472	0.6349904499998447
OTU_97.13654	0.9955972633064967	-0.2192956544408453
OTU_97.43046	-0.2709414460955877	0.6877658926000949
OTU_97.42663	-0.36738891389954276	0.7842456065168735
OTU_97.42864	3.460564067095635	0.11635891721156799
OTU_97.42662	0.013222386568901179	0.6308563314428675
OTU_97.27801	-0.07907552507507987	-0.1560896672258023
OTU_97.42838	1.2057375735343667	0.2546214424124118
OTU_97.42152	-1.5427406528292922	0.9272252284040796
OTU_97.43049	1.738284756869195	0.22770442069080943
OTU_97.41732	-0.820510099202278	0.7090341411581393
OTU_97.245	-0.7614528634845046	0.28567373380569094
OTU_97.1569	-0.1478768089114446	-0.335707429791416
OTU_97.1049	-0.8211816051303176	0.30946527049449646
OTU_97.34106	-0.9291856983004836	0.1554657332649585
OTU_97.1123	0.4780801436604243	-1.511250916863406
OTU_97.1455	-0.7881468036471633	-1.1772876419076566
OTU_97.7061	-0.7402671077548293	-1.6678304113397244
OTU_97.19062	-0.18350250509369648	-0.9554142393121365
OTU_97.34596	-1.011063168316963	0.014939066027676695
OTU_97.31259	-0.7486319043933181	-1.092685643578494
OTU_97.126	0.8881967565716486	-1.2457062639245633
OTU_97.6753	0.06426077100646221	-1.1813049949655179
OTU_97.40742	0.43971913072478586	-0.19167477264496124
OTU_97.20832	-0.477989862233283	-0.3819347657212866
OTU_97.1691	-0.3975190618335027	-0.4350228346833829
OTU_97.5996	-0.5795596339999465	0.8855433426847812
OTU_97.20129	-0.6755781867800978	-1.163364592934573
OTU_97.42902	0.06977908822905832	-1.0164844430932645
OTU_97.34484	-1.215838024884346	-0.13064831867309845
OTU_97.15026	-0.16561980035889334	-0.14283478632065094
OTU_97.16527	-1.0116976001559523	0.3918674998035776
OTU_97.98	0.9769838801325541	0.2513902075639125
OTU_97.2639	-0.7801526286898879	-1.7325993217477444
OTU_97.307	-0.6280897357760695	-1.844542685891116
OTU_97.36484	-0.5738733508883742	-1.4946362413415555
OTU_97.2769	-0.6141620376406927	-2.016711417580569
OTU_97.18261	-0.5461035468875197	-1.9955186285028104
OTU_97.33295	0.41988610240828805	-2.1368622221002225
OTU_97.75	0.005619814127800993	-1.72382468357178
OTU_97.9	-0.8812237479983596	0.6514035724153873
OTU_97.39819	0.39395605537307077	-0.5811961926469458
OTU_97.30551	-0.6520415046511916	0.7771333418836948
OTU_97.13272	-1.1992383697329787	0.7271243296614038
OTU_97.36154	0.9687596163452836	1.0108489356985446
OTU_97.37383	-0.16394324091065116	0.7509661279669162
OTU_97.37856	-0.7547875144778518	0.5637037418833124
OTU_97.10439	0.6290675303639155	-0.2204917408475522
OTU_97.14286	-0.834162066250923	-1.457934085274661
OTU_97.157	-0.8882172801791457	0.811865206812894
OTU_97.8334	0.8323521218003016	0.3733532987585422
OTU_97.22389	0.9780767461956712	0.21960741282013618
OTU_97.116	0.6948225698174211	0.08072299883273804
OTU_97.17317	-0.4426279762088079	0.1330532208135482
OTU_97.20	1.3500627926291209	0.0695243366113063
OTU_97.37770	-0.5236561992465276	-0.3951737917909268
OTU_97.44427	0.4527274868191462	0.7793142162313815
OTU_97.28595	-0.9256993034182814	0.3992195986261713
OTU_97.18767	-0.7203872897921828	0.7859429083814966
OTU_97.42422	0.6692354879082423	0.7559826932897922
OTU_97.2732	-1.091002533703926	0.7276362739553806
OTU_97.2074	-0.5121010043917922	0.3563423715582248
OTU_97.44693	-0.44311709192383564	0.852667745207822
OTU_97.13867	-0.5003391006289739	-0.35672539844604856
OTU_97.31407	0.6599788865746241	0.3293863646736499
OTU_97.34616	0.2580228945912104	0.10226192698386871
OTU_97.44594	1.989280154436944	0.4953535758009311
OTU_97.36286	1.4098146459759455	-0.3649885095605496
OTU_97.34920	0.47322164985549175	-0.014758054161990053
OTU_97.33966	1.6738001606167527	-0.35367101802917755
OTU_97.42321	-1.265316555768135	0.9453676305761691
OTU_97.44315	-0.3583893277941961	0.6156875155916559
OTU_97.44905	-0.46069760110962577	0.8487424217214938
OTU_97.45122	1.27432701501262	-0.32148707285019285
OTU_97.34759	1.292978396147606	-0.18168613686653412
OTU_97.42384	-1.0231650569735793	0.06690010801461899
OTU_97.44564	2.7527484199703904	-0.6267688907632474
OTU_97.42502	0.40701155874144845	0.07456905022767746
OTU_97.45246	4.158375670641778	0.6206463538160669
OTU_97.45250	-0.6373190381823806	0.43544119224456423
OTU_97.44833	1.0167951783837053	0.46360572800544464
OTU_97.44380	-0.9084242084323195	0.10826573893932068
OTU_97.45223	-0.09832949426758475	0.7148712836256372
OTU_97.44629	0.41992562028777414	0.24611903355029696
OTU_97.44294	-0.8454554775058059	0.899792190646207
OTU_97.45429	1.2197856954039308	0.675983037804639
OTU_97.44375	0.24602775785338693	0.22398814932016098
OTU_97.45365	1.2924570045174333	2.3514750562658664
OTU_97.45307	-0.19473261621582783	0.7193419896116611
