#OTU ID	700023057	700023179	700023299	700023389	700023503	700023597	700023652	700023814	700023985	700024034	700024252	700024348	700024699	700024916	700024965	700037041	700037133	700037246	700038120	700038402	700038751	700038864	700038912	700103288	700103497	700105106	700105163	700105410	700105476	700105630	700105676	700105790	700105892	700105932	700105982	700106075	700106405	700114381	700021140	700021293	700021890	700023232	700023445	700023549	700023699	700023870	700023933	700024095	700024146	700024199	700024305	700024410	700024458	700024554	700024602	700024644	700024749	700024796	700024863	700037696	700038352	700038491	700038587	700038965	700103572	700105047	700106347	700106502	700106560	700106710	700106866	700106939	700113022	700113064	700114009	700114338
OTU_97.9796	2	1	2	0	0	5	2	0	1	0	0	0	0	18	0	0	0	1	10	2	0	1	0	0	0	0	0	0	2	0	0	0	2	3	0	0	13	3	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	7	0	0	3	0	0	0	0	6	8	0	3
OTU_97.24695	53	3	24	3	5	5	4	1	2	0	2	3	1	18	5	4	3	7	45	2	1	5	1	2	4	0	2	9	0	0	3	1	21	1	9	6	30	3	5	1	4	3	3	13	0	1	0	2	1	3	1	2	15	1	4	9	0	0	6	41	22	0	11	0	3	1	18	36	5	5	5	0	11	71	3	9
OTU_97.40289	12	8	1	0	1	2	1	0	0	0	0	0	1	1	4	0	0	1	12	1	1	0	0	0	0	0	8	4	11	1	0	0	1	11	6	1	1	6	2	0	4	2	1	3	1	0	0	4	0	4	0	0	22	1	0	2	0	0	4	4	9	0	4	0	10	8	5	14	2	8	2	0	9	8	0	4
OTU_97.32063	0	0	0	5	0	1	0	0	16	0	30	0	0	0	3	22	9	0	0	5	0	1	4	0	0	0	1	0	0	0	4	0	0	2	0	0	1	3	28	10	0	9	2	1	2	0	6	0	0	0	0	0	3	7	0	0	1	1	0	1	26	0	56	0	0	0	35	5	5	4	0	0	1	0	3	11
OTU_97.36643	0	0	1	20	0	0	0	0	24	0	34	1	0	2	23	32	14	0	0	18	0	1	1	8	5	0	7	0	0	0	9	0	0	7	0	0	0	3	48	17	0	10	13	9	4	0	24	2	0	0	0	7	7	31	0	0	3	17	2	1	216	0	101	0	4	0	112	2	7	7	2	0	0	1	5	17
OTU_97.37689	0	0	0	1	0	0	0	0	20	0	0	4	2	0	31	3	27	0	1	0	0	0	0	1	0	0	12	38	1	0	0	4	0	90	1	9	2	18	0	0	7	0	28	1	62	0	13	3	0	1	0	8	1	3	0	19	0	40	0	0	33	0	9	0	74	3	22	0	0	3	0	0	0	0	0	6
OTU_97.36487	16	1	0	0	0	13	0	0	2	0	0	1	0	1	96	2	0	0	4	1	0	0	0	0	0	1	0	0	1	0	12	0	0	2	0	1	1	20	15	0	0	0	5	1	14	0	0	8	0	0	0	1	0	2	0	1	0	0	1	4	86	0	5	0	16	8	5	4	0	0	0	0	2	0	1	1
OTU_97.40138	10	0	2	5	0	0	2	0	2	0	0	0	0	1	9	4	3	0	1	2	0	0	0	1	0	0	3	3	0	0	1	1	2	2	0	0	2	5	6	2	1	1	3	0	1	0	5	0	0	1	1	2	2	4	3	0	0	0	0	6	25	0	12	0	2	0	9	0	2	3	0	0	7	34	0	13
OTU_97.39156	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	6	1	0	0	5	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	20	0	4	0	0	0	17	0	0	1	0	0	1	1	1	4
OTU_97.24871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	11	0	2	0	5	2	0	0	0	0	1
OTU_97.3496	2	6	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	3	2	1	14	1	0	0	0	0	0	0	1	2	1	1	0	0	0	0	0	1	0	1	0	3	3	1	0	0	0	0	0	0	12	0	3
OTU_97.38634	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	9	0	0	3	0	0	1	0	10	2	2	0	0	0	0	13	1	0	1	2	0	1	0	0	1	2	0	0	0	2	0	0	0	0	14	0	0	0	0	0	0	5	2	0	0	0	4	22	1	2	0	3	0	0	2	0	0	2
OTU_97.9318	1	0	0	0	0	0	0	0	5	0	0	1	0	0	10	1	8	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0	0	55	4	5	0	8	0	1	5	1	10	0	37	0	2	0	0	1	0	8	0	1	0	9	0	6	0	0	10	0	3	0	27	13	9	0	0	0	1	0	0	0	0	3
OTU_97.17605	3	7	30	1	3	10	2	0	1	2	0	1	1	26	13	2	4	1	17	0	3	10	0	0	1	1	67	5	28	9	4	0	2	68	7	6	7	2	18	2	3	18	7	2	7	1	1	8	1	1	0	4	22	6	2	19	0	0	2	8	9	0	7	0	40	134	14	16	4	33	2	1	6	0	1	6
OTU_97.22802	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	8	2	0	0	3	0	3	2	0	0	0	1	0	0	0	0	0	0	20	0	1	1	5	0	0	2	0	0	0	5	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	12	0	1	0	10	2	3	0	0	2	0	0	0	7	1	2
OTU_97.37040	1	0	0	1	0	1	0	0	16	0	4	0	0	1	22	2	9	0	0	0	0	0	0	2	0	1	4	23	1	0	1	1	1	26	1	5	3	19	2	0	2	0	8	1	24	0	28	1	0	21	0	7	1	1	0	4	0	19	0	1	33	0	18	0	47	2	12	0	5	1	0	1	0	0	0	5
OTU_97.13159	0	0	2	0	0	1	0	0	2	0	0	1	1	0	12	1	0	0	8	1	1	2	0	1	0	0	8	1	4	0	2	0	0	8	1	0	2	4	3	0	0	1	1	0	1	0	0	1	0	0	0	1	8	2	0	0	0	0	0	6	12	0	3	0	1	16	1	0	0	3	5	0	4	0	1	0
OTU_97.25028	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_97.3921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_97.504	0	0	0	0	0	13	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	53	0	0	0	0	19	0	0	0	0	0	0	0	0	3	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_97.2118	0	0	0	0	0	0	1	5	2	2	0	2	4	0	0	0	0	0	0	37	0	8	0	30	2	0	2	2	0	0	0	0	0	22	1	56	0	0	0	1	0	0	1	0	2	3	3	0	11	5	0	1	11	1	0	1	5	0	0	0	2	0	26	0	34	0	2	0	0	0	0	0	0	0	0	0
OTU_97.37104	0	5	5	1	2	3	13	5	3	1	0	2	2	1	31	0	4	3	3	1	0	3	20	0	1	0	4	0	28	0	0	1	18	26	5	25	0	0	0	27	3	1	9	2	2	0	10	2	0	9	0	2	22	3	0	2	0	5	0	31	5	1	15	0	13	0	9	0	3	8	0	0	0	0	0	2
OTU_97.16819	9	29	18	5	6	5	1	1	4	60	0	1	2	3	17	0	3	0	4	5	0	4	2	10	27	9	0	0	100	0	2	0	6	9	9	14	0	8	0	1	16	0	7	8	2	0	0	6	0	3	0	0	11	8	0	4	1	4	0	6	4	0	8	1	6	0	6	1	4	4	1	0	1	0	0	0
OTU_97.7636	2	19	11	7	10	7	2	0	2	18	4	7	2	2	37	0	4	0	2	1	0	3	1	14	7	12	3	0	72	1	4	0	4	14	4	15	0	3	0	1	12	2	5	5	5	0	0	5	0	14	0	1	25	11	0	9	3	8	0	8	6	0	18	0	4	0	3	0	2	5	0	0	1	0	0	0
OTU_97.8517	2	0	0	0	0	1	0	0	0	4	0	0	0	0	1	0	0	0	0	3	0	2	0	13	0	0	0	0	6	0	0	0	0	0	0	7	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	4	0	0	0	0	1	0	1	0	0	5	0	25	0	0	0	0	0	0	0	0	0	0	0
OTU_97.33436	0	2	0	2	1	1	1	3	3	4	0	5	1	1	15	0	1	0	0	2	0	2	3	8	5	0	1	0	11	0	0	2	6	6	3	24	0	1	0	2	0	0	1	0	1	2	0	1	1	6	0	0	9	2	0	1	0	1	0	0	2	0	2	0	21	0	6	0	3	2	0	0	1	0	0	0
OTU_97.30904	2	18	12	2	7	0	5	4	6	26	1	1	4	4	44	0	8	1	4	1	0	0	4	15	3	2	1	0	13	0	1	0	4	1	7	12	0	7	1	1	12	1	5	3	2	3	0	0	0	2	0	0	4	3	0	5	5	1	0	7	8	0	16	0	2	0	8	3	7	0	0	0	3	0	0	0
OTU_97.31136	1	9	2	6	1	3	0	2	5	7	0	3	0	1	6	0	2	0	1	0	0	0	2	8	3	0	0	1	9	0	0	0	2	0	3	19	0	0	0	3	3	2	3	2	0	1	0	4	0	4	1	0	11	28	0	2	0	0	0	0	2	0	1	0	1	0	5	0	1	1	0	0	0	0	0	0
OTU_97.43810	8	8	2	0	0	6	0	0	3	9	1	1	1	0	1	0	0	0	2	1	0	2	1	16	4	0	1	0	5	0	0	0	0	0	3	1	1	6	0	0	4	0	4	1	13	1	0	1	1	0	0	0	3	0	0	0	0	17	0	0	1	0	1	0	2	0	1	0	1	0	1	0	0	0	0	0
OTU_97.4527	1	2	0	0	1	0	0	0	0	6	0	0	0	0	1	0	0	0	0	5	0	0	1	9	3	1	1	0	5	1	0	0	1	6	4	21	0	3	0	0	1	2	1	1	3	0	0	2	0	2	0	0	6	3	0	0	0	1	0	0	2	0	11	0	16	0	0	0	0	0	1	0	0	0	0	0
OTU_97.656	0	0	0	0	0	0	1	0	0	0	2	0	2	0	0	0	0	0	1	9	0	2	0	1	1	0	1	1	1	0	0	0	4	2	0	19	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	2	0	0	1	0	0	1	4	0	8	0	21	0	0	0	1	3	0	0	0	0	0	0
OTU_97.39511	4	19	18	3	5	0	0	5	3	10	1	5	0	2	6	0	3	0	0	0	0	0	2	12	6	1	0	0	36	0	0	0	17	0	4	12	0	5	0	2	1	3	3	1	2	2	0	6	0	1	0	1	14	19	0	3	1	1	0	3	3	0	3	0	4	0	7	2	9	5	1	0	2	0	0	0
OTU_97.36847	0	0	1	1	2	1	3	1	0	1	1	0	0	0	7	0	0	0	0	2	0	1	0	1	0	0	0	2	6	0	0	1	5	1	0	4	0	0	0	0	1	0	1	0	1	1	1	0	0	2	0	0	3	0	0	1	1	2	0	11	1	0	2	0	18	0	0	0	0	0	0	0	0	0	0	0
OTU_97.37130	0	1	3	0	1	1	0	2	0	0	0	2	0	2	7	0	0	0	0	3	0	2	2	1	0	1	3	0	3	0	0	0	4	4	4	26	0	1	0	7	0	0	1	0	0	0	0	1	0	3	0	0	7	5	0	10	0	0	0	1	1	0	0	0	31	0	9	0	2	0	0	0	0	0	0	0
OTU_97.16741	1	10	3	0	1	0	1	0	3	19	0	1	0	1	5	0	1	0	0	0	0	0	1	9	1	0	0	0	5	0	0	1	8	2	1	11	0	2	0	2	2	4	3	1	2	1	0	0	1	3	0	0	5	1	0	3	2	1	0	1	0	0	8	0	0	0	1	2	5	0	0	0	0	0	0	1
OTU_97.27077	2	14	7	18	4	8	9	7	5	9	0	6	5	8	35	0	9	1	7	5	0	3	11	2	17	4	6	5	37	0	2	0	16	19	1	55	0	0	0	3	7	5	12	4	6	0	2	9	0	5	3	3	20	2	0	14	8	9	0	13	11	0	12	0	26	0	10	1	3	8	0	1	1	0	0	0
OTU_97.44036	23	76	22	6	10	21	0	36	14	183	8	39	5	9	133	0	6	0	39	42	0	22	30	7	58	9	29	3	135	0	0	0	0	22	11	42	0	20	0	7	6	2	14	8	11	12	4	17	11	7	1	15	22	41	1	62	12	65	0	3	48	6	20	0	2	0	23	0	1	15	4	0	6	0	0	0
OTU_97.29314	4	10	1	0	0	0	0	1	0	2	0	2	0	0	2	0	1	0	0	2	0	0	0	16	0	0	1	1	4	0	0	1	4	0	2	26	0	3	0	3	2	1	6	2	1	0	0	0	0	5	1	3	3	0	0	14	2	5	0	1	1	0	21	0	2	0	3	1	5	0	0	0	0	0	0	0
OTU_97.46	0	7	4	3	2	5	1	0	2	3	1	17	1	0	13	1	2	0	1	18	0	2	1	2	11	1	1	0	66	1	1	0	18	8	4	12	0	3	0	1	5	0	5	2	10	0	1	0	1	8	0	0	10	6	0	1	0	3	0	2	5	0	10	0	23	0	4	0	4	1	0	0	0	0	0	0
OTU_97.4769	4	7	2	0	1	0	0	1	1	12	1	1	0	0	6	0	9	0	0	1	0	0	1	20	2	0	0	0	5	0	0	0	2	1	0	18	0	4	0	0	2	1	3	1	2	0	0	1	0	7	0	1	2	1	0	1	1	2	0	2	1	0	4	0	6	0	1	0	3	0	0	0	2	0	0	0
OTU_97.11084	3	1	0	0	0	0	0	0	1	7	0	1	0	0	1	0	1	0	0	2	0	2	1	11	1	0	0	0	1	0	1	1	1	5	0	37	0	2	0	0	0	0	2	0	4	0	1	1	4	0	0	0	7	3	0	0	0	2	0	2	1	0	5	0	25	0	1	1	0	2	0	0	1	0	0	0
OTU_97.15034	3	8	4	3	0	3	1	1	6	11	4	0	0	1	6	0	0	0	4	3	0	2	2	10	6	3	1	0	27	0	1	1	5	2	2	4	0	6	0	1	9	0	1	5	2	2	1	1	0	3	0	1	7	4	0	7	2	6	0	3	2	0	3	0	5	0	2	1	2	1	0	0	3	0	0	0
OTU_97.37362	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	3	2	0	0	2	0	4	0	0	1	5	4	3	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	3	0	26	0	1	0	1	2	0	0	0	0	0	0
OTU_97.43201	0	2	9	1	2	0	0	0	1	1	0	0	0	0	15	0	1	0	1	0	0	0	0	3	0	0	0	0	3	0	0	0	1	0	1	1	0	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	1	1	0	0	1	1	1	2	0	0	0	2	0	1	0	0	0	0	0	0	0
OTU_97.32912	1	7	0	1	1	4	0	1	0	37	0	8	2	0	13	0	0	0	17	7	0	5	2	9	8	0	8	0	17	0	0	0	0	0	0	4	0	13	0	0	0	1	3	4	2	0	0	1	0	0	0	5	5	5	0	1	3	2	0	0	6	0	0	0	4	0	7	0	1	0	0	1	2	0	0	0
OTU_97.2976	1	0	0	0	0	0	0	0	0	0	10	8	0	0	3	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	8	0	0	3	0	0	0	0	0	1	0	0	0	0	3	0	1	0	12	0	0	0	0	0	0	0	1	14	0	0
OTU_97.96	173	2	2	0	0	0	0	42	2	0	17	100	4	0	6	1	19	0	0	4	0	2	0	2	15	0	0	0	2	3	4	0	0	148	0	0	0	2	0	14	0	34	0	1	30	0	44	6	0	20	0	18	0	0	0	0	0	8	8	2	58	5	134	0	333	3	5	3	1	1	0	0	0	0	0	0
OTU_97.27621	14	0	0	0	0	0	0	24	0	0	1	83	0	0	0	0	0	0	0	0	0	3	0	0	6	0	0	0	2	0	0	0	0	35	0	0	0	0	0	0	0	0	0	1	6	0	4	0	0	3	0	3	0	0	0	1	0	4	1	0	7	0	8	0	61	1	0	9	1	0	0	0	0	0	0	0
OTU_97.8091	31	0	0	0	0	0	0	0	0	0	0	2	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	3	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	5	0	5	0	24	0	0	1	0	0	0	0	0	0	0	0
OTU_97.37930	42	0	1	0	0	0	0	7	0	0	0	13	0	0	9	1	0	0	0	3	0	7	0	0	6	0	0	0	2	2	0	0	1	49	0	0	0	0	0	7	0	6	0	0	8	0	43	2	0	6	0	2	0	0	0	0	0	2	4	0	14	5	17	0	26	3	1	1	0	1	0	0	0	0	0	0
OTU_97.26973	22	0	0	0	0	0	0	4	0	0	4	34	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	27	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	9	0	0	0	3	0	3	0	0	4	0	4	0	18	2	0	0	0	0	0	0	0	0	0	0
OTU_97.18823	80	0	1	0	0	0	0	5	1	0	13	3	2	0	0	0	0	0	0	2	0	8	0	1	6	2	0	0	1	1	0	0	0	100	0	0	0	0	0	9	0	10	0	2	12	0	42	1	0	7	1	15	0	0	0	3	0	3	2	0	22	2	54	0	48	2	1	0	0	3	0	0	0	0	0	0
OTU_97.40217	18	0	1	0	0	0	0	4	0	0	1	10	0	0	0	1	0	0	0	0	0	2	0	0	2	1	0	0	1	0	0	0	0	14	0	0	0	0	0	0	0	2	0	0	9	0	3	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	8	0	17	1	0	25	0	0	0	0	0	0	0	0
OTU_97.37203	17	0	0	0	0	0	0	2	0	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	13	1	0	0	1	0	3	0	10	0	0	3	0	7	0	0	3	0	1	0	0	0	1	0	0	0	0	2	0	19	0	43	2	0	0	0	1	0	0	0	0	0	0
OTU_97.30781	0	0	0	0	0	1	0	0	1	0	0	4	0	2	5	1	6	0	0	0	0	3	1	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	3	0	0	14	0	1	2	7	1	0	0	1	0	4	0	0	11	0	0	1	2	2	0	0	0	0	0	0	2	0
OTU_97.22368	13	0	3	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	5	0	8	0	0	0	0	0	2	0	2	0	2	0	0	0	0	0	2	0	0	0	0	9	0	1	0	104	9	0	4	0	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	12	0	0	0	38	0	0	1
OTU_97.20662	6	1	0	0	0	0	0	0	0	0	0	7	0	0	6	0	18	0	0	12	0	1	9	0	0	0	25	3	0	1	0	4	0	0	0	1	0	23	1	0	0	0	4	0	2	5	35	0	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	11	0	2	0	1	0	0	0	4	0	0	1
OTU_97.180	0	0	0	0	0	0	0	0	1	0	0	6	1	0	23	1	2	0	0	16	0	4	3	0	0	3	0	4	0	0	76	0	0	4	0	0	0	0	7	7	0	0	6	0	0	0	11	1	0	2	0	0	3	0	0	0	0	0	0	0	10	0	52	0	5	0	0	0	17	0	0	0	5	0	26	0
OTU_97.37567	0	0	1	0	0	8	1	0	0	0	0	3	5	0	8	0	2	0	0	0	0	14	12	0	0	0	1	17	0	0	1	0	0	30	0	2	0	0	42	0	0	7	1	2	2	1	8	2	0	3	0	3	0	0	0	1	0	0	1	3	1	1	0	0	4	0	0	2	0	0	0	0	0	4	0	5
OTU_97.32854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	1	0	8	0	7	0	0	0	0	1	0	5	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	1	1	0	0	0	0	0	34	0
OTU_97.4852	0	0	0	0	0	2	0	0	0	0	0	15	0	0	5	0	0	0	0	2	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	77	0	3	0	0	0	1	0	0	0	0	0	33	0
OTU_97.10005	1	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	35	0	0	3	0	0	42	1	1	0	29	5	1	0	0	0	2	0	0	1	0	1	5	0	2	1	7	3	6	9	17	0	0	2	0	3	0	0	0	0	0	0	1	0	0	0	0	0	1	0	4	1	1	0	0	0	0	0	0	1
OTU_97.4278	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	4	3	0	0	0	5	0	0	1	1	2	0	0	1	1	0	3	0	0	1	40	4	0	6	0	11	0	0	1	0	4	3	0	0	0	0	0	13	0	0	1	12	0	6	0	0	0	0	0	0	0	1	0	0	1
OTU_97.27282	0	0	0	0	0	3	0	1	1	0	0	1	0	0	39	0	1	0	0	0	0	1	1	0	0	0	34	6	2	0	2	12	0	0	4	25	0	0	12	0	0	14	48	0	3	5	1	0	0	1	0	19	0	0	0	3	0	0	4	1	5	0	0	0	1	2	0	0	0	0	0	0	0	0	0	7
OTU_97.5667	1	0	0	0	1	1	0	0	0	0	1	3	1	1	1	1	14	0	5	6	0	0	6	0	0	0	26	0	0	0	0	0	0	1	0	0	0	0	0	4	0	1	7	0	15	1	4	0	2	11	0	2	0	0	0	0	0	1	1	2	3	0	9	0	1	0	1	3	2	0	0	0	1	4	0	4
OTU_97.171	2	4	0	0	0	0	1	7	0	0	0	0	3	0	1	5	0	0	12	1	0	1	3	1	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	110	0	3	0	11	2	0	3	0	0	0	0	0	3	0	1	0	0	0	0	15	0	1	0	4	1	0	0	3	1	0	0	0	0
OTU_97.38506	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	9	16	1	0	0	6	4	5	0	0	0	0	10	0	0	0	2	0	0	0	0	13	1	1	0	77	1	0	22	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	2	2	0	0	0	0	0	0	0
OTU_97.38568	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	44	0	0	0	0	2	0	0	0	0	33	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	95	4	0	35	0	7	0	0	0	0	0	0	0	1	0	0	0	0	1	0	17	0	19	0	0	0	0	0	2	0
OTU_97.38971	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0	0	1	0	0	17	0	0	0	0	0	0	0	0	0	0	2	0	0	1	11	1	0	1	0	1	0	0	0	0	0	0	0	0	4	0	1	0	0	0	1	0	1	0	0	0	8	0	0	0
OTU_97.7625	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	7	38	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	1	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_97.1693	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	68	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	11	5	0	0	6	0	1	0	0	0	0	4	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_97.209	1	0	0	0	1	0	0	0	0	0	39	0	0	0	1	24	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	17	0	0	0	0	0	0	5	0	0	1	0	4	0	0	26	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_97.27506	0	0	0	0	0	1	0	0	1	0	1	1	2	0	0	0	110	0	1	2	0	1	0	1	0	1	1	0	1	0	0	0	0	20	10	0	0	1	0	12	0	0	9	0	7	0	1	0	0	2	0	0	9	4	0	0	0	1	0	12	5	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_97.470	0	0	1	0	3	7	9	10	18	0	1	0	6	5	35	3	12	0	7	260	0	4	1	0	1	0	0	0	18	0	0	0	0	0	0	0	5	5	2	3	0	1	4	11	7	1	0	6	1	11	0	3	117	30	0	6	3	8	0	25	6	0	24	0	0	4	7	4	3	2	0	0	0	4	1	2
OTU_97.4046	1	1	9	0	0	4	3	0	0	9	26	2	0	2	4	0	0	0	2	3	0	0	0	3	2	0	0	0	0	1	0	0	0	0	2	0	23	5	2	10	2	11	8	15	17	1	2	3	0	0	1	9	10	6	0	40	3	15	0	7	0	0	4	0	0	3	2	10	2	1	0	0	0	3	2	4
OTU_97.15508	1	4	28	4	0	74	106	79	14	11	22	4	1	87	29	32	24	3	75	1	13	13	33	26	68	42	30	0	56	0	1	0	6	6	18	20	190	11	15	71	3	13	8	41	40	7	5	46	32	37	4	69	136	119	10	21	11	8	0	77	1	3	269	0	0	252	105	71	24	25	23	1	4	49	11	23
OTU_97.17651	0	3	2	1	0	9	7	3	2	16	0	0	0	17	2	0	0	0	10	0	2	2	6	3	7	2	2	0	2	0	0	0	1	1	1	2	37	2	0	10	2	13	16	42	47	2	0	2	0	15	0	0	28	4	8	0	2	1	1	0	0	1	27	0	0	18	5	10	5	0	1	1	7	21	1	6
OTU_97.2911	0	0	3	0	0	6	8	2	9	2	1	1	0	19	0	3	0	0	7	0	3	2	6	8	5	2	2	0	3	0	0	0	0	0	4	3	13	2	0	5	0	1	0	3	8	2	0	2	0	8	0	6	7	2	8	1	0	0	1	3	0	0	6	0	0	6	1	10	4	0	0	0	2	3	1	1
OTU_97.36	6	9	103	5	1	266	45	44	40	20	24	11	13	240	61	24	34	1	292	7	27	8	89	50	231	92	121	0	73	6	3	2	15	12	42	43	290	38	56	348	4	10	17	78	65	23	17	59	12	49	0	32	161	250	42	42	41	29	4	228	18	7	202	0	1	308	128	169	47	72	59	1	10	32	16	46
OTU_97.784	0	2	3	0	0	2	7	2	1	1	0	0	0	2	2	0	0	0	3	0	1	1	1	0	2	1	1	0	0	0	1	0	0	0	0	0	12	1	0	2	0	1	0	7	1	0	1	4	0	3	0	1	15	2	0	0	0	0	0	1	0	0	16	0	0	8	8	5	2	2	2	0	3	5	0	2
OTU_97.38496	2	0	8	0	0	2	8	2	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	15	0	3	3	0	1	1	8	14	0	0	0	0	2	0	1	7	3	2	0	2	0	0	1	0	0	5	0	0	2	2	4	1	0	2	0	2	3	0	3
OTU_97.17813	0	0	1	0	0	2	0	0	7	2	1	0	1	1	6	5	1	0	9	1	0	0	3	1	1	0	2	0	22	0	0	0	0	0	0	0	3	2	0	5	0	1	4	6	20	0	0	1	0	11	0	3	19	32	0	4	3	5	0	19	0	0	7	0	0	0	6	3	2	2	0	0	1	0	0	3
OTU_97.335	0	3	19	2	1	41	12	8	20	8	9	3	5	77	8	11	13	1	54	4	4	1	14	25	51	23	19	0	29	0	1	0	2	4	7	14	138	16	5	66	5	6	13	39	44	9	1	31	7	21	0	14	118	57	18	12	20	11	0	43	3	1	124	0	0	94	56	53	17	11	13	1	5	18	9	13
OTU_97.4331	1	0	4	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	2	0	0	0	0	0	2	1	1	0	3	0	0	0	0	0	0	0	10	0	2	3	0	0	1	1	4	0	0	1	0	0	0	1	15	6	0	0	0	0	0	1	0	0	4	0	0	6	10	22	2	0	1	1	2	2	0	2
OTU_97.36830	0	2	2	0	0	2	9	8	0	2	0	0	0	4	0	0	2	0	1	0	1	0	1	5	0	1	0	0	2	0	0	0	1	1	1	0	40	2	0	7	0	1	1	11	4	3	0	1	1	1	0	0	13	3	1	0	0	0	0	5	0	0	17	0	0	4	4	3	2	0	1	0	0	3	0	7
